,F1DLOT,F1ROLL,CLAIM_NUM,CLAIM,Claims,DIM_DIVISION_CUSTOMER_GK,F1GROL,F1GROL_count,F1PROL,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,INVENTORY_SIZE_CD,INVENTORY_STYLE_CD,claimRatio,dollarClaims,dollarPerClaim,dollarPerSale,dollarSales,numClaims,numSales,F1ROLL_count,F1DLOT_count
15939,P33599,06489988,7019646,499.62,1,252878,4740120,2,04773748,7,24,1,207,1.1479520744886593,2463.31,2463.31,2145.83,2145.83,1.0,1.0,1,2
15940,P33599,06489942,7019646,1963.69,1,252878,4740120,2,04773748,7,24,1,207,1.1479520744886593,2463.31,2463.31,2145.83,2145.83,1.0,1.0,1,2
15941,P46808,07243375,7026417,1861.47,1,252878,4857895,1,06786605,7,23,1,600,1.1018657732422545,3722.94,1861.47,1689.38,3378.76,2.0,2.0,1,1
15942,P31224,04672136,6998085,1861.47,1,252878,4678554,1,04395058,7,23,1,600,1.1018657732422545,3722.94,1861.47,1689.38,3378.76,2.0,2.0,1,1
15943,P21024,04135950,6943740,917.98,1,252878,4562627,1,02886094,7,9,1,264,0.5833704037926257,917.98,917.98,786.79,1573.58,1.0,2.0,1,1
15944,P82961,11929947,7133530,1273.27,0,252878,5294458,1,11812442,7,25,1,974,0.6127057759213901,1273.27,1273.27,692.7033333333334,2078.11,1.0,3.0,1,1
15945,PP48121,07159312,7023012,803.96,1,252878,4953703,1,07092240,7,502,1,514,0.5482317962985693,803.96,803.96,733.23,1466.46,1.0,2.0,1,1
15946,K55081,06143415,7001948,1089.1,0,253561,4860666,1,05922652,1,47,1,231,1.2225539939832066,1089.1,1089.1,890.84,890.84,1.0,1.0,1,2
15947,K37188$,01279593,7044240,240.0,0,252449,4190631,1,00746221,1,4,1,95,1.122334455667789,240.0,240.0,213.84,213.84,1.0,1.0,1,1
15948,K54912,06182919,7006615,791.53,0,253706,4860933,1,05896491,1,84,1,70,1.0866694124107632,791.53,791.53,728.4,728.4,1.0,1.0,1,2
15949,P41665R,06278462,7120452,987.84,0,253164,4806681,1,05953354,7,29,1,786,1.099236641221374,987.84,987.84,898.66,898.66,1.0,1.0,1,1
15950,A42262,07687498,7037533,357.98,0,253704,4996143,2,07513242,7,55,1,971,1.197836126138013,1815.68,1815.68,1515.8,1515.8,1.0,1.0,1,2
15951,A42262,07687517,7037533,1457.7,0,253704,4996143,2,07513242,7,55,1,971,1.197836126138013,1815.68,1815.68,1515.8,1515.8,1.0,1.0,1,2
15952,P38707,05625664,6988347,1331.15,0,253115,4809492A,1,05533339,7,85,1,810,0.1846928907493302,1331.15,1331.15,1441.474,7207.37,1.0,5.0,1,2
15953,K47212,04273232,7013331,867.68,1,253115,4637083,2,03896014,1,30,1,293,0.5668449197860962,1030.32,1030.32,908.82,1817.64,1.0,2.0,1,2
15954,K47212,04273225,7013331,162.64,1,253115,4637083,2,03896014,1,30,1,293,0.5668449197860962,1030.32,1030.32,908.82,1817.64,1.0,2.0,1,2
15955,PP37732,05583005,7027336,459.83,1,253128,4742144,1,05363223,7,64,1,385,0.278897825005762,459.83,459.83,824.37,1648.74,1.0,2.0,1,1
15956,K54356,05681662,6986408,1210.86,1,253128,4848609,2,05679589,1,243,1,90,0.44392384597617707,1210.86,1210.86,1363.815,2727.63,1.0,2.0,1,5
15957,684470,05686436,6988841,453.46,0,253115,4809078,1,05533120,1,41,1,148,2.17351291760533,453.46,453.46,208.63,208.63,1.0,1.0,1,5
15958,P74962,96260588,6969560,699.34,1,253520,3883672,1,96027661,7,23,1,178,0.5849085008865544,699.34,699.34,597.82,1195.64,1.0,2.0,1,1
15959,KK48811,04446812,6960840,761.57,1,252285,4711056,2,04376751,1,84,1,657,0.5429382540809085,979.2,979.2,601.1733333333333,1803.52,1.0,3.0,1,2
15960,KK48811,04446796,6960840,217.63,1,252285,4711056,2,04376751,1,84,1,657,0.5429382540809085,979.2,979.2,601.1733333333333,1803.52,1.0,3.0,1,2
15961,671104,05563232,6986558,326.63,1,253268,4748348,1,04862321,1,221,1,84,0.5644592679639167,326.63,326.63,289.33,578.66,1.0,2.0,1,4
15962,P68052,10424389,7097785,1126.15,0,253529,5198009,1,09874246,7,9,1,131,1.093349514563107,1126.15,1126.15,1030.0,1030.0,1.0,1.0,1,1
15963,L128046,03738232,6948269,964.44,0,331055,4602732,1,03656839,7,155,1,233,2.0,1928.88,1928.88,964.44,964.44,1.0,1.0,1,1
15964,L139185,08128282,7050688,977.35,0,264185,4911627,1,06892501,6,155,1,181,1.5396309044652212,1954.7,977.35,423.19666666666666,1269.59,2.0,3.0,1,1
15965,P51326,07477699,7037235,977.35,1,264185,5002500,1,07446101,6,155,1,181,1.5396309044652212,1954.7,977.35,423.19666666666666,1269.59,2.0,3.0,1,1
15966,600875,03442099,6970028,565.46,1,314956,4594203,1,03384096,1,130,3,109,1.0,565.46,565.46,188.48666666666668,565.46,1.0,3.0,1,1
15967,L132937,06057093,7015551,2116.38,1,298717,4805343,2,05522139,6,43,1,236,0.47199536118111474,2116.38,2116.38,896.78,4483.9,1.0,5.0,1,2
15968,C665535,05027536,7013182,4344.08,1,298717,4732054,1,04972832,6,123,1,524,434408.0,4344.08,4344.08,0.005,0.01,1.0,2.0,1,1
15969,707271,05973481,7008028,287.28,1,332862,4843903,1,05642792,1,323,3,109,0.9844424645329312,287.28,287.28,97.27333333333333,291.82,1.0,3.0,1,1
15970,K66133,09103794,7063261,367.06,0,332862,5088968,1,08847652,1,26,1,83,0.3377407274500603,367.06,367.06,362.27,1086.81,1.0,3.0,1,1
15971,683832,05987510,6998759,212.02,1,332862,4838954,1,05528840,1,121,1,612,0.7354400083249506,212.02,212.02,96.09666666666668,288.29,1.0,3.0,1,1
15972,P50769,07644003,7046505,3376.8,1,241634,4993387,2,07360101,6,24,1,299,1.109142972645196,6584.76,6584.76,989.4666666666667,5936.8,1.0,6.0,2,2
15973,P50769,07644003,7046505,3207.96,0,241634,4993387,2,07360101,6,24,1,299,1.109142972645196,6584.76,6584.76,989.4666666666667,5936.8,1.0,6.0,2,2
15974,L131079,04725084,7146604,468.52,1,241634,4754269,2,,6,3,1,177,0.07093940352880077,468.52,468.52,825.56375,6604.51,1.0,8.0,1,2
15975,P61970,08988483,7095473,3174.36,1,241634,5111319,1,08941856,6,101,1,94,5.188812789120094,3174.36,3174.36,203.92333333333332,611.77,1.0,3.0,1,1
15976,L128140,04959400,6986169,834.48,1,241634,4637321,1,03722198,6,104,1,177,0.9900811541929666,834.48,834.48,280.94666666666666,842.84,1.0,3.0,1,1
15977,PP55178,08002058,7050714,2367.4,1,241634,5029369,3,07933795,6,144,1,181,2.233893367658018,4616.43,4616.43,688.8466666666667,2066.54,1.0,3.0,2,3
15978,PP55178,08002058,7050714,2249.03,0,241634,5029369,3,07933795,6,144,1,181,2.233893367658018,4616.43,4616.43,688.8466666666667,2066.54,1.0,3.0,2,3
15979,P50402,07386606,7084538,2502.59,0,241634,4977378,1,07362268,6,12,1,257,1.0306740633661573,2502.59,2502.59,2428.11,2428.11,1.0,1.0,1,1
15980,C8346,04045388,7020968,497.79,1,241634,K361660,1,,5,508,1,316,0.9754550605162994,2565.32,2565.32,876.6233333333333,2629.87,1.0,3.0,1,2
15981,C8346,04175259,7020968,2067.53,1,241634,K361733,1,,5,508,1,316,0.9754550605162994,2565.32,2565.32,876.6233333333333,2629.87,1.0,3.0,1,2
15982,715868,06299904,7022383,371.03,1,67917,4855147,2,05777427,1,29,1,32,0.30189989927407873,1303.8,651.9,616.9499999999999,4318.65,2.0,7.0,2,2
15983,715868,06299904,7044137,932.77,1,67917,4855147,2,05777427,1,29,1,32,0.30189989927407873,1303.8,651.9,616.9499999999999,4318.65,2.0,7.0,2,2
15984,L82707,11335473,7122050,625.47,0,237971,3224307A,1,90536443,1,801,1,308,1.0662632117286055,625.47,625.47,586.6,586.6,1.0,1.0,1,1
15985,P64417,09319785,7097797,1752.16,0,232429,5155591,1,09301992,6,155,1,139,1.0,1752.16,1752.16,1752.16,1752.16,1.0,1.0,1,1
15986,P53910RR,92857314,7053394,1309.33,1,232429,3258225,1,,6,166,1,861,1.0365101606225409,1309.33,1309.33,421.07,1263.21,1.0,3.0,1,1
15987,L134258,06566072,7011849,600.0,1,232429,4847404,2,06362121,6,45,1,181,1.2789631871762626,600.0,600.0,234.565,469.13,1.0,2.0,1,2
15988,K18184,95160268,6957658,662.11,0,240654,3772379,1,,1,50,1,353,0.03882074888145046,662.11,662.11,5685.19,17055.57,1.0,3.0,1,1
15989,640497,06088924,7005403,291.02,1,275407,4658288,1,06028202,1,323,1,109,1.0,291.02,291.02,97.00666666666666,291.02,1.0,3.0,1,1
15990,K51791,05092348,7018447,314.3,1,297838,4780857B,1,,1,10,1,19,0.11549966559116868,314.3,314.3,340.1525,2721.22,1.0,8.0,1,1
15991,P48829,07088211,7080739,1452.32,1,329856,4977918,2,,7,23,1,483,0.4774503005374877,1907.18,1907.18,998.6275,3994.51,1.0,4.0,2,2
15992,P48829,07088211,7080739,454.86,1,329856,4977918,2,,7,23,1,483,0.4774503005374877,1907.18,1907.18,998.6275,3994.51,1.0,4.0,2,2
15993,L134419,06518695,7010362,3431.8,1,271665,4921426,1,06496983,6,147,1,256,1.0,3431.8,3431.8,1143.9333333333334,3431.8,1.0,3.0,1,2
15994,K77621,11048078,7128050,1633.9,1,250917,5323003,1,,7,96,1,158,0.04827539340648951,1633.9,1633.9,1990.9058823529413,33845.4,1.0,17.0,1,1
15995,P17937,02436274,6988416,490.81,1,269268,4494746,1,02432422,1,47,1,202,1.6813167991230473,490.81,490.81,97.30666666666667,291.92,1.0,3.0,1,1
15996,P4022,04454059,6988412,688.51,0,269268,3939038,1,00407038,7,130,1,211,0.9679328572231906,688.51,688.51,711.32,711.32,1.0,1.0,1,1
15997,P71838,11273656,7123105,642.81,1,232303,5263023,1,11175706,6,156,1,99,0.7318547698473238,642.81,642.81,146.38833333333335,878.33,1.0,6.0,1,1
15998,L107610,97308962,6982190,589.31,1,232303,3979513,1,,6,103,1,93,3.580472689713834,589.31,589.31,54.86333333333334,164.59,1.0,3.0,1,1
15999,L126919,10025314,7088042,886.23,1,232303,4672065Z,2,04009292,6,194,1,127,2.0240900789819585,1740.09,870.045,171.93800000000002,859.69,2.0,5.0,1,2
16000,L126919,04009284,7076085,853.86,1,232303,4672065Z,2,,6,194,1,127,2.0240900789819585,1740.09,870.045,171.93800000000002,859.69,2.0,5.0,1,2
16001,752975,07428468,7034214,228.03,0,267235,4982344,1,07090125,1,142,1,100,0.5,228.03,228.03,228.03,456.06,1.0,2.0,1,1
16002,A35876,06863282,7043532,383.09,1,255785,4775898,1,04965376,1,100,1,221,1.0,383.09,383.09,127.69666666666666,383.09,1.0,3.0,1,1
16003,L128068,04503010,6970838,798.74,1,276667,4535093,3,03727332,4,103,1,172,1.1476437060610964,1276.57,638.285,222.468,1112.34,2.0,5.0,1,3
16004,L128068,04590308,6995976,477.83,1,276667,4535093,3,03727332,4,103,1,172,1.1476437060610964,1276.57,638.285,222.468,1112.34,2.0,5.0,1,3
16005,L134908R,06917621,7032512,297.81,1,276667,4858512,2,06796212,4,38,1,466,0.09129426421718909,354.67,354.67,1942.455,3884.91,1.0,2.0,1,2
16006,L134908R,06917495,7032512,56.86,1,276667,4858512,2,06796240,4,38,1,466,0.09129426421718909,354.67,354.67,1942.455,3884.91,1.0,2.0,1,2
16007,L135969,06699587,7032517,223.13,1,276667,4819885A,1,05918971,4,141,1,233,0.18734047555077915,223.13,223.13,595.52,1191.04,1.0,2.0,1,1
16008,P80774,12081931,7142350,1262.26,1,262239,5358513,1,11569186,6,121,1,185,0.10333138228420101,1262.26,1262.26,2035.9416666666666,12215.65,1.0,6.0,1,2
16009,L130349,04658230,6982201,1300.0,1,262239,4714461,1,04330142,6,156,1,99,0.19459417385043493,1300.0,1300.0,2226.8566666666666,6680.57,1.0,3.0,1,1
16010,L110383,99366277,7033598,579.96,1,262239,4108911,1,98813572,6,2,1,530,0.8862063169475728,579.96,579.96,218.14333333333332,654.43,1.0,3.0,1,1
16011,K31600,99088838,7105187,1032.41,0,262239,4175729,2,99074366,7,103,1,602,0.6111050274799266,2064.82,2064.82,1689.415,3378.83,1.0,2.0,2,2
16012,K31600,99088838,7105187,1032.41,0,262239,4175729,2,99074366,7,103,1,602,0.6111050274799266,2064.82,2064.82,1689.415,3378.83,1.0,2.0,2,2
16013,P20825,03937142,7048043,1022.76,0,262239,4554813,1,02906527,6,319,1,633,0.9738160074648182,1022.76,1022.76,1050.26,1050.26,1.0,1.0,1,1
16014,PP42439R,06150945,7005579,1500.0,1,262239,4890732,1,06079343,7,23,1,62,8.01025312399872,1500.0,1500.0,62.419999999999995,187.26,1.0,3.0,1,1
16015,432729$,03578369,7060579,768.59,1,324546,4065029,1,97657733,1,47,3,300,0.8690131608701551,768.59,768.59,294.81333333333333,884.44,1.0,3.0,1,1
16016,P46911,06875782,7018851,1043.1,1,237009,4933991,1,06812978,7,2,1,215,0.48190822907619235,1043.1,1043.1,541.13,2164.52,1.0,4.0,1,2
16017,861501,10807266,7114742,22.28,1,237009,5300545,3,,1,97,1,109,0.021396742470805166,22.28,22.28,347.0933333333333,1041.28,1.0,3.0,1,4
16018,862488,10991248,7103684,213.75,1,237009,5308305,2,10776068,1,377,1,746,0.5,213.75,213.75,142.5,427.5,1.0,3.0,1,3
16019,K68718,09377762,7085104,332.01,1,378571,5172644,1,09377496,1,17,1,240,0.4726524685382381,332.01,332.01,234.14666666666668,702.44,1.0,3.0,1,1
16020,P37598,05596052,6983941,1569.88,1,268447,4789778,2,05301169,7,18,1,255,1.1111048198740179,1569.88,1569.88,470.9666666666667,1412.9,1.0,3.0,1,2
16021,K54629,06054330,6998786,277.2,1,276571,4822268,1,05790663,1,170,1,219,0.13052813983274317,277.2,277.2,707.8933333333333,2123.68,1.0,3.0,1,1
16022,P11169,01562701,6922341,329.83,1,254058,4358659,2,01398799,7,263,1,326,11.226174476600066,3758.86,3758.86,334.83,334.83,1.0,1.0,1,2
16023,P11169,01562710,6922341,1549.6,1,254058,4358659,2,01398799,7,263,1,326,11.226174476600066,3758.86,3758.86,334.83,334.83,1.0,1.0,1,2
16024,P26785,04182938,6944197,680.4,1,254044,4631636,1,03776199,7,47,1,281,0.33332843432636206,680.4,680.4,1020.615,2041.23,1.0,2.0,1,1
16025,L76118,88731875,6971952,1656.78,1,244021,3002440,1,88725820,6,43,1,185,0.6185061298848687,1656.78,1656.78,892.8933333333333,2678.68,1.0,3.0,1,1
16026,L129607,05826308,6970809,91.8,1,233696,4708088,2,04540067,6,58,1,127,0.5975533723420322,1543.08,1543.08,368.9042857142857,2582.33,1.0,7.0,1,2
16027,L129607,04541703,6970809,1451.28,1,233696,4708088,2,04540067,6,58,1,127,0.5975533723420322,1543.08,1543.08,368.9042857142857,2582.33,1.0,7.0,1,2
16028,L136097,05978293,6995269,662.67,1,233696,4865030,1,05962104,6,19,1,99,0.21229580273899645,2295.96,1147.98,1081.491,10814.91,2.0,10.0,1,1
16029,P61283,09000879,7063428,1633.29,1,233696,5102356,1,08856611,6,19,1,99,0.21229580273899645,2295.96,1147.98,1081.491,10814.91,2.0,10.0,1,1
16030,L131943,05437198,6979139,2240.01,0,233696,4788503,1,05246083,6,3,1,190,0.9209393539474822,2240.01,2240.01,1216.155,2432.31,1.0,2.0,1,2
16031,P68745,10062125,7090275,336.27,1,233696,5230891,3,09973488,6,156,1,99,0.036178215393089914,336.27,336.27,929.482,9294.82,1.0,10.0,1,3
16032,770247,08105907,7064944,281.41,1,233696,5040572,1,07851550,1,43,3,566,0.33981790078732554,281.41,140.705,207.03,828.12,2.0,4.0,1,1
16033,P58012,08445596,7065068,658.2,1,233696,4095299,3,08412106,6,43,1,975,0.7754213077322487,3569.21,1784.605,920.586,4602.93,2.0,5.0,1,3
16034,P58012,10055463,7065068,49.69,1,233696,4095299,3,08412106,6,43,1,975,0.7754213077322487,3569.21,1784.605,920.586,4602.93,2.0,5.0,1,3
16035,P58012,08412130,7065073,2861.32,0,233696,4095299,3,,6,43,1,975,0.7754213077322487,3569.21,1784.605,920.586,4602.93,2.0,5.0,1,3
16036,L107536,04706258,6967872,2944.84,0,233696,3981699,1,97263304,6,18,1,689,1.085035279379525,2944.84,2944.84,2714.05,2714.05,1.0,1.0,1,1
16037,L90071,91926897,7095880,649.6,0,233696,3439106,1,91925414,6,144,1,190,0.32646497135390495,649.6,649.6,1989.8,1989.8,1.0,1.0,1,1
16038,P34053,04937350,7007385,1844.37,1,233696,4192741Z,1,04823698,7,57,1,315,1.7760113241340791,1844.37,1844.37,207.698,1038.49,1.0,5.0,1,1
16039,C9122,08273038,7105440,3503.28,0,233696,K367742,1,07996939,5,544,1,484,2.061686764004873,3503.28,3503.28,1699.23,1699.23,1.0,1.0,1,1
16040,P20210,03351185,7085040,939.06,0,269990,4540954,1,02774085,1,63,1,520,0.5658078665766895,939.06,939.06,553.2266666666667,1659.68,1.0,3.0,1,1
16041,A38932,06394542,7017949,2089.98,1,269990,4911147,2,,6,266,1,221,0.6634021077401202,3428.21,3428.21,1033.524,5167.62,1.0,5.0,1,2
16042,A38932,06519911,7017949,1338.23,1,269990,4911147,2,06394551,6,266,1,221,0.6634021077401202,3428.21,3428.21,1033.524,5167.62,1.0,5.0,1,2
16043,A46278,08833336,7062626,2020.88,1,244501,5093791,1,08699095,7,285,1,235,0.5667729604357203,2020.88,2020.88,891.3975,3565.59,1.0,4.0,1,1
16044,K62226,07954441,7039386,32.08,1,244501,5040559,1,,7,41,1,354,0.0066922004989945,32.08,32.08,1198.41,4793.64,1.0,4.0,1,1
16045,C8749,07596790,7141937,2857.44,0,81036,K366751,1,,5,145,1,658,1.0116295791807197,7456.58,7456.58,7370.86,7370.86,1.0,1.0,1,2
16046,C8749,07696535,7141937,4599.14,0,81036,K366753,1,,5,145,1,658,1.0116295791807197,7456.58,7456.58,7370.86,7370.86,1.0,1.0,1,2
16047,L138034,07223649,7041917,42.32,1,244501,4862064,1,,4,133,1,232,0.008812058694307769,42.32,42.32,800.4183333333334,4802.51,1.0,6.0,1,1
16048,P70087,10262863,7104385,74.23,1,244501,5214668,1,,4,214,1,204,0.009830212641417733,74.23,74.23,2517.07,7551.21,1.0,3.0,1,1
16049,P66950,10528763,7095569,200.0,1,244501,5159236,1,09799337,7,147,1,195,0.10919474336505441,200.0,200.0,610.53,1831.59,1.0,3.0,1,1
16050,K45579,03871320,6949644,188.91,1,270693,4591823,1,03428133,1,37,1,9,0.13261681455689092,188.91,188.91,474.82666666666665,1424.48,1.0,3.0,1,1
16051,K53047,05645780,6986334,199.67,0,250344,4809811,1,05363296,1,10,1,7,1.052612156676683,199.67,199.67,189.69,189.69,1.0,1.0,1,1
16052,K65197,09012554,7143597,1036.28,1,393518,5040171,1,08696215,1,144,1,341,5.345507066955534,1036.28,1036.28,64.62,193.86,1.0,3.0,1,1
16053,P31234R,04375352,7012549,196.15,1,393518,4574631,2,,7,8,1,390,2.241714285714286,196.15,196.15,43.75,87.5,1.0,2.0,1,2
16054,L137221,06719345,7026918,2101.92,1,241804,4914894,2,06670538,7,241,1,59,0.5480386405412805,2101.92,2101.92,639.225,3835.35,1.0,6.0,1,2
16055,P53563R,08577024,7109435,300.0,1,241804,5024614,2,07768466,7,46,1,59,0.3441195700799505,600.0,300.0,435.895,1743.58,2.0,4.0,1,2
16056,P56460,08564218,7109441,300.0,1,241804,5057176,3,08115750,7,46,1,59,0.3441195700799505,600.0,300.0,435.895,1743.58,2.0,4.0,1,3
16057,P64966,09406735,7109348,518.24,1,241804,5160924,1,,7,125,1,59,0.42984851480255026,2087.31,1043.655,809.32,4855.92,2.0,6.0,1,1
16058,PP69452R,10319558,7101189,1569.07,0,241804,5222494,2,10129925,7,125,1,59,0.42984851480255026,2087.31,1043.655,809.32,4855.92,2.0,6.0,1,2
16059,A51174,10857240,7138386,791.07,1,241804,5216823,1,10217595,7,68,1,243,0.7454906986825489,791.07,791.07,265.285,1061.14,1.0,4.0,1,1
16060,P75093,11339853,7122150,2019.21,1,241621,5273777,1,10818310,7,121,1,255,0.8733474633633674,8451.2,4225.6,967.6790000000001,9676.79,2.0,10.0,1,1
16061,P62742,09393933,7077727,601.41,1,241621,4997165,3,09064989,7,121,1,255,0.8733474633633674,8451.2,4225.6,967.6790000000001,9676.79,2.0,10.0,1,3
16062,P59246,09393830,7077727,1131.04,1,241621,5082705,1,08649407,7,121,1,255,0.8733474633633674,8451.2,4225.6,967.6790000000001,9676.79,2.0,10.0,1,1
16063,P62742,09064975,7077727,2289.52,1,241621,4997165,3,,7,121,1,255,0.8733474633633674,8451.2,4225.6,967.6790000000001,9676.79,2.0,10.0,2,3
16064,P62742,09064975,7077727,2410.02,0,241621,4997165,3,,7,121,1,255,0.8733474633633674,8451.2,4225.6,967.6790000000001,9676.79,2.0,10.0,2,3
16065,P53700,08328371,7050351,201.96,1,241621,5022844,1,07762944,7,20,1,255,1.1111355633802817,201.96,201.96,60.586666666666666,181.76,1.0,3.0,1,1
16066,P16785,02299062,7088290,670.66,1,241621,4501429,1,,1,2,1,110,0.09703748182337747,670.66,670.66,1151.8916666666667,6911.35,1.0,6.0,1,2
16067,P36085,90453905,7099088,1285.58,0,241621,3220708,1,,7,121,1,542,0.05902606397558847,1285.58,1285.58,4355.974,21779.87,1.0,5.0,1,1
16068,K62584,08328379,7055691,4061.08,1,241621,5026783,1,08127283,6,154,1,290,1.1056605109188973,4061.08,4061.08,918.2475,3672.99,1.0,4.0,1,1
16069,P31625,04983752,6986128,1530.91,1,241621,4714759,1,04447390,7,194,1,211,0.3961490291061152,1530.91,1530.91,644.08,3864.48,1.0,6.0,1,1
16070,P52425,07557489,7062337,43.46,1,241621,4898373,1,,7,47,1,545,0.0021810097583374946,43.46,43.46,2214.061111111111,19926.55,1.0,9.0,1,1
16071,L130160,04595463,6959286,319.41,1,235270,4644524,1,04191277,7,93,1,665,0.9749404798241866,319.41,319.41,109.20666666666666,327.62,1.0,3.0,1,1
16072,457353$,98406941,7103036,1601.11,0,235270,4105910,2,98090249,1,317,1,157,9.322057582020902,3202.22,3202.22,343.51,343.51,1.0,1.0,1,2
16073,457353$,98407839,7103036,1601.11,0,235270,4105910,2,98090156,1,317,1,157,9.322057582020902,3202.22,3202.22,343.51,343.51,1.0,1.0,1,2
16074,PP64986,10419084,7119446,1501.5,1,251819,5160882B,1,09585959,6,23,1,407,1.02885452140963,1501.5,1501.5,486.46333333333337,1459.39,1.0,3.0,1,1
16075,P28417,04013409,6963821,1000.0,1,251819,4654699,1,03952534,6,97,1,156,0.10267098569279814,1000.0,1000.0,1391.4071428571428,9739.85,1.0,7.0,1,1
16076,P19485,03138426,6958609,167.59,1,251819,4542695,2,02688399,6,276,1,29,0.8936755945146724,6434.08,2144.693333333333,899.94625,7199.57,3.0,8.0,2,2
16077,P19485,03138426,6958609,2027.97,0,251819,4542695,2,02688399,6,276,1,29,0.8936755945146724,6434.08,2144.693333333333,899.94625,7199.57,3.0,8.0,2,2
16078,P79060,11446223,7129514,894.36,1,251819,5347848,1,11355101,6,89,1,156,0.0932137675721647,894.36,894.36,1199.34,9594.72,1.0,8.0,1,1
16079,L127425,07944839,7051171,1047.13,1,251819,4244707,1,03293690,6,32,1,419,0.39240691329895677,1047.13,1047.13,667.12,2668.48,1.0,4.0,1,1
16080,P52255,07841155,7089629,2509.87,1,251819,5003852,2,07567732,6,142,1,139,0.854281328391179,5019.74,2509.87,839.4257142857142,5875.98,2.0,7.0,2,2
16081,P52255,07841155,7034086,2509.87,1,251819,5003852,2,07567732,6,142,1,139,0.854281328391179,5019.74,2509.87,839.4257142857142,5875.98,2.0,7.0,2,2
16082,P53844,08848944,7077363,294.65,1,249157,4999548A,1,07781532,6,115,1,57,0.783414426630507,294.65,294.65,125.37,376.11,1.0,3.0,1,1
16083,P30532,04258309,6964384,677.89,1,249157,4639671,1,,7,182,1,225,1.1341913446582697,743.78,743.78,163.945,655.78,1.0,4.0,1,1
16084,P33861,04994173,6964384,65.89,1,249157,4742130,1,04776891,7,182,1,225,1.1341913446582697,743.78,743.78,163.945,655.78,1.0,4.0,1,1
16085,P62627,09098318,7064428,625.0,1,241269,5110276,1,09095512,7,232,1,169,0.8879721520258398,2122.36,1061.18,796.7066666666666,2390.12,2.0,3.0,1,1
16086,L121923,02829047,7024058,1497.36,0,241269,4549998,1,02816135,7,232,1,169,0.8879721520258398,2122.36,1061.18,796.7066666666666,2390.12,2.0,3.0,1,1
16087,L129319,04422412,6962029,688.34,1,241269,4710109,2,04401137,1,63,1,152,0.15113072498133753,688.34,688.34,759.1,4554.6,1.0,6.0,1,4
16088,P33794,04905689,6961737,866.88,1,241269,4731307,1,04769740,7,16,1,271,1.1110997180210203,866.88,866.88,260.06666666666666,780.2,1.0,3.0,1,1
16089,L129832,04906005,7058687,506.89,1,295284,4710213,2,04767707,7,45,1,309,0.8997621414370917,1013.78,1013.78,281.68,1126.72,1.0,4.0,2,2
