,CLAIM_NUM,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,DIM_DIVISION_CUSTOMER_GK,F1ROLL,F1PROL,F1GROL,F1DLOT,CLAIM_STATUS_TYPE_CD,CLAIM,TOTAL_CLAIM,TOTAL_CLAIM_CNT,TRX_CNT,NET_SALES
11327,6974118,25725,1200,A,855,267525,00167492,,4309327,514469$,50,59.98,59.98,1,12,12022.98
11328,7132394,27660,1200,A,731,320883,11850009,11443766,5263677,K74292,34,442.22,442.22,1,2,884.44
11329,6994862,25725,1200,A,985,267525,00312170,99932320,4283494,516352$,50,459.05,459.05,1,9,10764.89
11330,7075507,28160,1200,H4,865,263893,09511384,97752611,4016070,P85930,51,1104.16,1104.16,1,3,1104.16
11331,7059483,28168,1200,H4,859,267525,04964509,,4771070,P35471,50,438.1,1250.57,1,10,10485.65
11332,7059483,28168,1200,H4,859,267525,04964509,,4771070,P35471,51,812.47,1250.57,1,10,10485.65
11333,7068142,28168,1200,H4,957,267525,06270775,,4905517,P43780RR,50,140.0,942.28,2,15,18386.94
11334,7102846,27954,1200,A,868,267525,10996460,10604643,5293657,P73495,50,327.42,327.42,1,5,1312.21
11335,7079735,27877,1200,A,728,240076,09355629,09289539,5136062,P63996,50,270.75,270.75,1,3,970.68
11336,7077198,27475,1200,A,862,322645,09606524,08890237,5138155,K66557$,51,1057.94,1057.94,1,6,13192.88
11337,7029947,28017,1200,H4,857,322645,01480310,01368676,4370463,L122891,50,598.5,598.5,1,3,588.14
11338,7014016,28159,1200,H4,509,229706,06757966,05723547,4774570,P40166RR,51,439.2,439.2,1,2,878.4
11339,6902686,28063,1200,H5,818,348054,01100044,00804391,4365884,L118846R,50,1118.52,1118.52,1,3,717.67
11340,7075687,28168,1200,H4,859,229706,02483672,02360951,4509894,P17544R,30,2161.44,2161.44,1,3,3773.14
11341,7037290,27611,1200,A,761,269551,05520648,,4823595,L135471,50,359.05,765.62,3,19,110575.54
11342,7017724,27611,1200,A,761,269551,05520648,,4823595,L135471,30,396.0,765.62,3,19,110575.54
11343,7077779,83060,1200,A,748,336838,07842451,07791607,5006943,773563,30,392.75,1544.75,1,2,2174.1
11344,7077779,83060,1200,A,748,336838,07791703,,5006943,773563,30,1152.0,1544.75,1,2,2174.1
11345,7051170,26912,1200,H5,723,290574,03956332,,4603851,P28238R,50,963.81,963.81,1,24,23892.17
11346,6969825,27632,1200,H4,728,336361,03984221,,4653859,K47298,51,1625.04,1625.04,1,3,1598.32
11347,7085376,27302,1200,H4,757,336361,09696782,09429182,5032278,P64902,50,392.4,392.4,1,3,402.93
11348,7108871,27741,1200,H4,758,251695,94895472,,3747443,P67713,30,1912.46,1912.46,1,3,4090.26
11349,7103260,80527,1200,UU,978,290574,09723593,,5213363,$834152,50,1497.78,1497.78,1,4,1135.87
11350,7123941,28278,1200,H4,846,290574,10887964,08067672,4816933,C802853,50,42.31,768.58,1,6,1969.55
11351,7123941,28278,1200,H4,846,290574,08067665,,4816933,C802853,50,726.27,768.58,1,6,1969.55
11352,7012000,27635,1200,A,933,334736,05966427,05514816,4831079,K53490,50,534.89,534.89,1,3,517.53
11353,6996480,27734,1200,H4,858,290574,97288833,,3994026,P82687,50,146.72,146.72,1,12,20702.44
11354,7065178,28086,1200,H4,717,290574,06360777,06288521,4870623,P42943,50,204.03,204.03,1,52,29584.2
11355,7125710,27655,1200,A,755,290574,11245943,10797178,5300752,K75676,50,282.24,1586.37,2,42,57743.45
11356,7132094,25117,1500,A,726,262616,11968702,10258186,5261615,851742,50,801.4,801.4,1,4,1410.71
11357,7096303,25270,1200,A,741,264997,10520731,,5285139,854812,51,1509.62,1509.62,1,3,1240.54
11358,7104417,28046,1200,H4,717,264997,99601562,99456956,4223583,P97626,50,220.85,220.85,1,2,12.63
11359,7143230,28397,1200,A,883,335868,11744900,11248890,5361540,874233,30,283.09,283.09,1,1,283.09
11360,7012805,28160,1200,H4,752,335868,06546951,05117613,4752954,P36229,51,567.29,567.29,1,3,510.57
11361,7073377,28244,1200,H4,915,254078,09214498,08935808,5102426,P61251,30,1645.28,1645.28,1,1,1504.33
11362,7120777,28224,1200,A,826,255222,11239828,10578436,5214699B,P72349,34,2097.84,2097.84,1,2,2150.5
11363,6982563,27048,1200,A,848,254078,05392213,05254073,4538767,596898,51,248.85,248.85,1,3,523.49
11364,7036422,28006,1200,A,742,254078,01566408,01219349,4415216,K38381,50,611.89,611.89,1,8,3026.63
11365,7083453,27941,1200,H5,730,334176,10571636,10537960,5177737,PP65044,50,93.6,1649.7,1,7,5176.81
11366,7083453,27941,1200,H5,730,334176,01123689,00579112,4341636,L118476,50,1556.1,1649.7,1,7,5176.81
11367,7103112,27941,1200,H5,710,334176,10843139,09894493,5180517,P68279R,50,812.16,7275.44,2,7,3514.03
11368,7103112,27941,1200,H5,710,334176,10507297,09885440,5180515,P68279R,50,1091.34,7275.44,2,7,3514.03
11369,7116238,27941,1200,H5,710,334176,11242752,09885445,5180515,P68279R,50,3079.36,7275.44,2,7,3514.03
11370,7103112,27941,1200,H5,710,334176,09885450,,5180517,P68279R,50,2292.58,7275.44,2,7,3514.03
11371,6997842,27690,1200,H5,727,334176,01545279,01508766,4408920,P11393,50,1207.26,1207.26,1,3,1002.55
11372,7137496,28283,1200,H5,722,334176,11526928,11492372,5377150,P80146,34,5460.83,5460.83,1,1,5031.7
11373,6987203,27941,1200,H5,989,334176,04876793,,4736983,L132004,50,399.11,399.11,1,3,2087.9
11374,6959779,27909,1200,H5,717,334176,04265806,,4680168,L129109,50,3057.39,3234.57,2,5,2989.3
11375,6959784,27909,1200,H5,717,334176,04744797,04265987,4680169,L129109,50,177.18,3234.57,2,5,2989.3
11376,6984367,27737,1200,A,989,254988,00473620,00229066,4285991,K35587,30,251.32,2005.78,1,1,2005.78
11377,6984367,27737,1200,A,989,254988,00473671,00229066,4285991,K35587,30,446.31,2005.78,1,1,2005.78
11378,6984367,27737,1200,A,989,254988,00473664,00229066,4285991,K35587,30,323.19,2005.78,1,1,2005.78
11379,6984367,27737,1200,A,989,254988,00473667,00229066,4285991,K35587,30,400.14,2005.78,1,1,2005.78
11380,6984367,27737,1200,A,989,254988,00473612,00229066,4285991,K35587,30,164.21,2005.78,1,1,2005.78
11381,6984367,27737,1200,A,989,254988,00473653,00229066,4285991,K35587,30,323.19,2005.78,1,1,2005.78
11382,6984367,27737,1200,A,989,254988,00473561,00229066,4285991,K35587,30,97.42,2005.78,1,1,2005.78
11383,7084231,28160,1200,H4,786,230763,05978187,05723366,4752956,P40172,30,1156.52,1156.52,1,2,1786.0
11384,6966392,27962,1200,A,859,230581,04611142,04217981,4690181,K48527,30,794.9,1589.8,2,2,1589.8
11385,6950266,27962,1200,A,859,230581,04158137,03768985,4532611,KK42975,51,794.9,1589.8,2,2,1589.8
11386,7000321,25532,1500,A,742,257747,06361296,05477304,4814537,681838,50,321.98,321.98,1,3,289.78
11387,7015516,28057,1200,H4,745,243040,07003748,06759118,,P42170,50,227.09,227.09,1,4,1247.19
11388,7066250,28051,1200,H4,717,243040,08541242,08500026,5077217,K64831,50,3834.0,3834.0,1,6,3374.07
11389,7068084,25270,1200,A,781,251201,07473802,,5005972,760675,51,800.98,800.98,1,6,4856.85
11390,7109698,27659,1200,A,728,257747,10697525,,5249370,K75473,51,795.6,795.6,1,3,930.89
11391,6971600,28179,1200,A,849,251201,03842663,,4658747,P27230,50,400.0,400.0,1,3,2601.77
11392,6988437,28197,1200,A,732,251201,98003345,,4092731,K28136,50,518.1,1036.5,2,10,11086.58
11393,7018346,26370,1200,A,878,284870,04296636,,4703894,K48816,51,1224.0,2195.06,2,11,9180.42
11394,6955416,26370,1200,A,878,284870,02054192,,4427037,B997824,51,971.06,2195.06,2,11,9180.42
11395,7133351,80232,1200,A,378,391285,11462215,11103230,5338302,880478,50,133.92,133.92,1,3,2452.42
11396,7035242,28252,1200,H4,776,254159,07640599,07427222,4979178,P51531,30,759.95,759.95,1,1,687.93
11397,7025504,28040,1200,H4,949,254159,07165249,07030159,4961831,P48548,50,274.16,274.16,1,2,626.75
11398,7116607,28039,1200,H4,719,326249,10892656,10521232,5239772,P70445,50,626.4,626.4,1,4,1635.52
11399,7085387,28041,1200,H4,739,254159,08319185,07763061,5021264,P53652,30,535.95,535.95,1,2,981.75
11400,7081041,26370,1200,A,888,284870,09458030,08864543,4925624,CK572991,51,673.39,1608.78,1,7,9103.42
11401,7081041,26370,1200,A,888,284870,09458030,08864543,4925624,CK572991,50,935.39,1608.78,1,7,9103.42
11402,6960349,27343,1200,H4,863,254159,04692157,04689816,4735163C,K50233,51,651.44,651.44,1,2,1178.26
11403,7134244,27952,1200,A,727,406731,08187639,,5072479,A44769,50,62.17,62.17,1,10,33952.3
11404,6982687,80232,1200,A,862,59160,02856259,,4563412,596995,30,2280.0,2280.0,1,2,3084.6
11405,7037446,27952,1200,A,929,264907,07001475,,4968285,A40678,50,311.49,311.49,1,4,733.48
11406,7029232,27754,1200,H5,737,277419,01432199,01206862,4289555,P8914,30,2896.74,2896.74,1,1,2810.29
11407,6974422,30735,1200,W,831,102445,04073418,,K360866,C8205,30,735.48,735.48,1,1,776.9
11408,7043597,80239,1200,A,969,94665,08293706,06722878,4942737,750979,50,357.53,13427.7,2,4,14482.52
11409,7047138,80239,1200,A,969,94665,08392665,,5082780,810523,36,1716.0,13427.7,2,4,14482.52
11410,7047138,80239,1200,A,969,94665,08404594,08392777,5082781,810523,36,1716.0,13427.7,2,4,14482.52
11411,7047138,80239,1200,A,969,94665,08392739,,5082780,810523,36,1733.16,13427.7,2,4,14482.52
11412,7047138,80239,1200,A,969,94665,08392561,,5082779,810523,36,1115.4,13427.7,2,4,14482.52
11413,7047138,80239,1200,A,969,94665,08404671,08392687,5082780,810523,36,1716.0,13427.7,2,4,14482.52
11414,7047138,80239,1200,A,969,94665,08404738,08392874,5082781,810523,36,1655.94,13427.7,2,4,14482.52
11415,7047138,80239,1200,A,969,94665,08409857,08392884,5082782,810523,36,1716.0,13427.7,2,4,14482.52
11416,7043597,80239,1200,A,969,94665,08293697,06722878,4942737,750979,50,1701.67,13427.7,2,4,14482.52
11417,7047138,80487,1200,UU,983,94665,08425313,07682550,4987864,762921,36,1678.4,1678.4,1,3,853.79
11418,7023658,28086,1200,H4,728,325370,06761852,,4903303,P46637,50,54.3,367.23,1,4,273.43
11419,7023658,28086,1200,H4,728,325370,00356109,99881173,4275560,P99954,50,312.93,367.23,1,4,273.43
11420,6981924,80491,1200,A,955,94665,05496344,03376683,4608257,609400,36,1667.27,2541.8,1,1,2465.54
11421,6981924,80491,1200,A,955,94665,03376717,,4608258,609400,36,874.53,2541.8,1,1,2465.54
11422,7064773,80493,1200,A,358,94665,09163505,09116690,5135107,817443,36,2062.96,2062.96,1,2,2746.26
11423,6957921,27302,1200,H4,665,325370,03953009,03578337,4259730,BB998674,51,1693.12,1693.12,1,3,1371.91
11424,7023649,27952,1200,A,955,325370,01844971,01465691,4344998,A26461,30,1132.1,1132.1,1,2,1700.19
11425,7045799,80225,1200,A,595,237609,08133491,,5065652,795262,50,1115.4,1115.4,1,11,23285.87
11426,6995447,25444,1500,A,977,264098,05649822,05643432,4843574,697631,51,1613.39,2993.33,2,6,60.49
11427,6973407,25444,1500,A,977,264098,04318413,04299984,4694849,639827,51,1103.97,2993.33,2,6,60.49
11428,6973407,25444,1500,A,977,264098,04318413,04299984,4694849,639827,50,275.97,2993.33,2,6,60.49
11429,7123711,66539,1302,V,746,228960,V1914340,V1914340,,53919A,30,757.57,1331.42,1,2,214.44
11430,7123711,66539,1302,V,746,228960,96432577,V1914353,,53919A,30,573.85,1331.42,1,2,214.44
11431,6957189,83050,1200,UU,521,228960,03530457,,4625537,624591,30,725.37,3390.24,1,1,2914.28
11432,6957189,83050,1200,UU,521,228960,04050274,03530246,4625536,624591,30,2664.87,3390.24,1,1,2914.28
11433,7120483,27728,1200,A,989,385678,11352442,11327977,5364880,A55346,50,143.68,431.04,1,2,593.14
11434,7120483,27728,1200,A,989,385678,11352443,11327977,5364880,A55346,50,143.68,431.04,1,2,593.14
11435,7120483,27728,1200,A,989,385678,11352445,11327977,5364880,A55346,50,143.68,431.04,1,2,593.14
11436,7008164,27884,1200,H4,717,328454,06266676,06000899,4868019,P41570,30,1902.27,1902.27,1,1,2101.29
11437,7090982,27953,1200,A,868,385678,09555069,09013777,5134042,K66746,30,221.63,490.3,1,4,2797.56
11438,7090982,27953,1200,A,868,385678,09535719,09013741,5134042,K66746,30,268.67,490.3,1,4,2797.56
11439,7091674,28175,1200,H4,948,328454,09999459,09315921,5150363,P64239,30,555.24,555.24,1,1,555.24
11440,7018082,27621,1200,A,872,272181,05634015,03650878,4646602,A32223$,30,533.29,533.29,1,13,5859.12
11441,6986615,80491,1200,A,883,99677,04951503,,4767879,680171,50,2258.66,4492.44,1,5,6860.42
11442,6986615,80491,1200,A,883,99677,05479123,04951738,4774853,680171,50,2233.78,4492.44,1,5,6860.42
11443,7026741,28007,1200,A,852,254166,98631116,98214212,4117070,K28925,50,374.4,520.04,1,2,572.4
11444,7026741,28007,1200,A,852,254166,00468982,98214143,4117067,K28925,50,145.64,520.04,1,2,572.4
11445,6949862,59164,1200,A,284,272181,04154283,02821475,4515020,L124831,50,532.0,532.0,1,2,831.85
11446,6963575,27342,1200,A,848,231063,04192244,03956104,4671688,K47594,30,627.12,627.12,1,1,627.12
11447,7055032,27688,1200,H4,859,259436,08380251,08041032,5038740,K62574,30,3125.54,3125.54,1,1,3125.54
11448,6982912,28072,1200,A,717,242038,02223216,,4499170,A28361,50,585.62,585.62,1,69,39969.45
11449,7068227,28072,1200,A,719,242038,08701140,08563505,5104987,A45829$,50,1200.5,2227.12,2,151,149952.62
11450,7038452,28072,1200,A,719,242038,07567583,,5010842,A42277$,51,1026.62,2227.12,2,151,149952.62
11451,7101867,28072,1200,A,852,242038,08365595,,,CA40629,34,274.78,274.78,1,35,23927.32
11452,7122659,28011,1200,H4,749,242038,08645990,08554814,5057401,A45874,50,696.03,696.03,1,17,23668.36
11453,7008163,28072,1200,A,949,242038,06290789,06246715,4898939,A38464,30,504.0,1008.0,1,99,62742.23
11454,7008163,28072,1200,A,949,242038,06290789,06246715,4898939,A38464,50,504.0,1008.0,1,99,62742.23
11455,7064001,28072,1200,A,758,242038,08971337,08925780,5135139,A46890$,50,139.22,316.08,2,129,93112.91
11456,6973334,28072,1200,A,758,242038,03266427,03012190,4579745,A30578$,50,176.86,316.08,2,129,93112.91
11457,7101868,28029,1200,H4,919,242038,10486908,10137396,5155587,A50911,34,1225.85,1225.85,1,9,6596.74
11458,7101864,28072,1200,A,732,242038,07762928,07207298,4970959,A41164,34,843.97,843.97,1,74,53450.06
11459,6966247,27001,1500,A,554,234530,04966695,02407183,4518010,585508,50,146.48,146.48,1,3,237.1
11460,7126820,25444,1200,A,851,408394,11756950,09943677,5229779,838070,50,269.97,340.3,2,25,13669.46
11461,7028026,25444,1200,A,851,408394,07452209,07002307,4963835,743614,50,70.33,340.3,2,25,13669.46
11462,7128081,25444,1200,A,737,408394,09404081,09002563,5147787,817269,51,401.99,1333.4,2,12,6067.18
11463,7103088,25444,1200,A,737,408394,09003770,,5149821,817269,50,931.41,1333.4,2,12,6067.18
11464,7059299,28051,1200,H4,722,408394,08086370,07799446,,P48751,50,748.0,1496.0,2,3,673.2
11465,7039018,28051,1200,H4,722,408394,08086370,07799446,,P48751,30,748.0,1496.0,2,3,673.2
11466,7087345,80527,1200,UU,928,306689,08149445,,5061581,790545,50,120.96,120.96,1,2,1844.64
11467,7060076,27907,1200,H4,739,315042,08521605,08401949,4996277,P58039,50,244.08,244.08,1,7,33092.28
11468,7134033,27748,1200,H4,585,262010,10515395,10515216,5232335,P72938,50,1171.13,1171.13,1,3,1090.48
11469,7147085,25541,1200,A,883,315042,09379563,09259306,5172175,$808312,50,599.22,599.22,1,3,149.55
11470,7038625,28135,1200,H4,739,276722,07568471,07498131,4902170,P51674,50,866.46,866.46,1,6,5003.68
11471,7048227,27940,1200,H4,725,262010,08213593,07937316,4976729,P55067,30,2866.59,2866.59,1,2,5733.18
11472,7054995,28190,1200,A,847,262010,08721141,03544695,4592230,642399,30,515.35,515.35,1,2,1030.7
11473,6959634,28205,1200,H4,937,330198,03970739,,4193464,P28410,50,1075.28,2821.5,1,3,2942.94
11474,6959634,28205,1200,H4,937,330198,04451015,03970679,4161568,P28410,50,1746.22,2821.5,1,3,2942.94
11475,6979340,28087,1200,H4,717,276722,05554464,05539242,4828738,P38813,51,624.72,832.96,1,4,773.93
11476,6979340,28087,1200,H4,717,276722,05554464,05539242,4828738,P38813,50,208.24,832.96,1,4,773.93
11477,7100507,28016,1200,H4,731,276722,10801629,10746150,5305493,P74646,51,582.68,582.68,1,5,217.21
11478,6961239,27925,1200,H5,757,333539,02221250,01780020,4425669,L120671R,30,1065.74,2131.48,1,2,44.47
11479,6961239,27925,1200,H5,757,333539,02221250,01780020,4425669,L120671R,50,1065.74,2131.48,1,2,44.47
11480,6962280,27048,1200,A,846,276722,04773530,04565750,4722601,665029,51,430.63,1722.51,3,8,50.33
11481,6962280,27048,1200,A,846,276722,04773530,04565750,4722601,665029,50,143.54,1722.51,3,8,50.33
11482,6964127,27048,1200,A,846,276722,04906046,04566038,4725544,665029,50,143.54,1722.51,3,8,50.33
11483,6964127,27048,1200,A,846,276722,04906046,04566038,4725544,665029,51,430.63,1722.51,3,8,50.33
11484,6940072,28016,1200,H4,851,276722,03808959,03009776,4540335,L125417,50,479.0,958.0,1,4,46.89
11485,6949677,28141,1200,H4,829,333539,03370954,03047594,4542551,P22255,50,1601.72,1601.72,1,3,1606.25
11486,7136509,27612,1200,A,738,238648,12112050,10994707,5313054,A53901,34,138.95,286.77,2,8,15825.54
11487,7132539,27612,1200,A,738,238648,12112050,10994707,5313054,A53901,50,147.82,286.77,2,8,15825.54
11488,7089095,28048,1200,H4,849,330198,10367695,09626566,5170483,P66710,51,1414.99,1414.99,1,4,2930.43
11489,7018558,28077,1200,H4,738,241477,06012314,,4881967,P42135R,50,3374.6,3374.6,1,12,15584.46
11490,7007413,28077,1200,H4,728,241477,05872303,,4832249,P40535,50,1545.54,3704.75,2,13,16280.15
11491,7007413,28077,1200,H4,728,241477,05872303,,4832249,P40535,51,1534.62,3704.75,2,13,16280.15
11492,6948219,27930,1200,H5,716,232334,97400513,96948378,,L92540,50,1448.54,1448.54,1,2,216.54
11493,6976863,28136,1200,H5,741,232334,01122034,,4396059,P9175,30,261.68,261.68,1,2,7042.55
11494,7107377,28111,1200,A,872,265620,10898221,07768111,5023073,808634,50,846.36,846.36,1,3,846.36
11495,7100942,27527,1200,A,758,251667,10716930,,5305520,K75405,51,504.02,504.02,1,3,504.02
11496,7100620,28063,1200,H5,959,265620,08919722,08298659,5074037,P57593,50,1063.59,1063.59,1,3,984.29
11497,7148696,28087,1200,H4,728,239653,10334481,,5232907,A51581,50,1351.86,1351.86,1,3,564.65
11498,7089936,26685,1200,A,837,293767,10049373,09800264,5201520,825666,50,401.27,401.27,1,2,482.68
11499,7017254,80281,1200,A,825,240667,06273309,02360587,4447603,B997994,30,1124.84,1124.84,1,3,2919.31
11500,7061085,28175,1200,H4,948,293767,08789055,08620208,5095717,P59936R,50,820.85,820.85,1,4,1750.7
11501,6970613,28089,1200,A,717,268310,04199413,,4692789,A33781,50,330.8,330.8,1,3,365.14
11502,7100690,28111,1200,A,949,265620,09477589,07528995,5012886,805267,34,909.69,909.69,1,3,1670.03
11503,6980763,28210,1200,H4,869,300496,05223813,05174627,4778087,P36828,50,334.94,334.94,1,3,2004.05
11504,6983572,27417,1200,H4,722,300496,04744209,02652599,4447626,P19221,50,230.85,230.85,1,4,1601.75
11505,7115718,27936,1200,H4,979,320034,11207416,09758923,4969401,P49875,50,583.6,583.6,1,3,525.24
11506,7032919,28181,1200,H4,728,300496,03958528,03711780,4607977,P26611,30,443.23,443.23,1,5,3000.24
11507,6965769,27654,1200,H4,838,320034,04793277,03570963,4626724,K46059,50,918.27,918.27,1,3,988.01
11508,7149353,27864,1200,H4,742,348201,12774494,05455358,4800181,K53238,49,371.96,371.96,1,4,848.9
11509,7121615,26557,1200,A,721,348201,07298457,04318339,4700339,645657,34,406.3,616.97,1,1,616.97
11510,7121615,26557,1200,A,721,348201,07298458,04318339,4700339,645657,34,210.67,616.97,1,1,616.97
11511,7098124,25542,1200,A,883,249330,10773563,10752811,5302710,$856923,50,217.59,217.59,1,3,429.27
11512,7085561,27472,1200,A,763,272176,08417479,,5043630,K64237,50,182.16,182.16,1,43,65482.52
11513,7061560,27780,1200,H4,728,312076,07820824,07427464,4980646,P51320,30,980.86,980.86,1,1,980.86
11514,7100887,28278,1200,H4,971,301550,10512330,10474657,5275094,P72379,50,860.69,860.69,1,3,1629.73
11515,7084435,25117,1200,A,737,301550,08720163,08699444,5095675,797557,50,192.25,192.25,1,2,1564.21
11516,7133480,27417,1200,H4,728,301550,10390161,09688181,5152371,P67046,50,785.86,785.86,1,4,2212.91
11517,7140639,26557,1200,A,732,301550,10702959,08442633,5088404,790409,50,275.45,1709.29,2,4,2076.15
11518,6934606,26557,1200,A,732,301550,02906625,02386210,4493266,577371,30,1433.84,1709.29,2,4,2076.15
11519,7133515,25640,1500,A,735,301550,08827812,,5126542,810824A,50,713.96,713.96,1,3,715.63
11520,7084535,27922,1200,A,737,275439,99585529,,4251816,K33583,50,359.91,1645.98,3,96,233441.2
11521,7090976,28071,1200,A,749,262510,06240940,,4880117,A38446$,51,734.4,974.66,2,33,208746.5
11522,6979338,28071,1200,A,749,262510,02864099,,4564331,A30187$,30,240.26,974.66,2,33,208746.5
11523,7014063,27529,1200,A,944,282868,06578256,06546426,4892976,P45008,30,201.33,2889.89,1,2,5064.46
11524,7014063,27529,1200,A,944,282868,06647946,06546430,4892976,P45008,50,348.18,2889.89,1,2,5064.46
11525,7014063,27529,1200,A,944,282868,06578302,06546430,4892976,P45008,30,167.74,2889.89,1,2,5064.46
11526,7014063,27529,1200,A,944,282868,06578265,06546426,4892976,P45008,50,230.65,2889.89,1,2,5064.46
11527,7014063,27529,1200,A,944,282868,06578259,06546426,4892976,P45008,30,201.33,2889.89,1,2,5064.46
11528,7014063,27529,1200,A,944,282868,06578304,06546430,4892976,P45008,50,201.33,2889.89,1,2,5064.46
